Date,Open,High,Low,Close,Adj Close,Volume
01/01/2015,1283.5,1283.5,1270.5,1272.780029,1089.075073,366830
02/01/2015,1275.5,1295.469971,1275.300049,1289.719971,1103.57019,925740
05/01/2015,1290.5,1299.949951,1262.319946,1270.119995,1086.799072,1754242
06/01/2015,1264.550049,1264.550049,1220,1223.300049,1046.736816,2423784
07/01/2015,1235,1239.569946,1203.719971,1208.849976,1034.372314,2636332
08/01/2015,1221.199951,1224.5,1210.280029,1221.900024,1045.53894,1565408
09/01/2015,1227.5,1259.949951,1225,1256.150024,1074.845459,3197642
12/01/2015,1258.5,1264,1240.119995,1254.849976,1073.73291,1596006
13/01/2015,1260,1265.199951,1240.050049,1248.949951,1068.68457,1468432
14/01/2015,1258,1265.900024,1250.25,1260.969971,1078.969727,1787096
15/01/2015,1266.5,1290.880005,1261.619995,1269.550049,1086.311523,5009920
16/01/2015,1271.849976,1272.5,1242.150024,1266.069946,1083.333374,5293830
19/01/2015,1268,1275.5,1251.5,1255.5,1074.289185,1135074
20/01/2015,1260,1265,1241.619995,1250.219971,1069.771484,2058566
21/01/2015,1261,1261,1244.119995,1256.900024,1075.487183,2310480
22/01/2015,1258.25,1260.619995,1247.75,1256.780029,1075.384521,2113214
23/01/2015,1257,1266.030029,1248.050049,1251.800049,1071.123169,3150380
27/01/2015,1256.180054,1257.5,1244.780029,1251.030029,1074.756836,2738736
28/01/2015,1251.5,1272.449951,1251.449951,1269.800049,1090.882202,3121980
29/01/2015,1269,1284.349976,1256.449951,1272.319946,1093.047241,3734392
30/01/2015,1280.349976,1287.5,1235,1241.030029,1066.166382,5817402
02/02/2015,1241,1260.719971,1231.030029,1257.099976,1079.971924,3181802
03/02/2015,1255.819946,1282.5,1253.550049,1279.119995,1098.889404,2345054
04/02/2015,1284,1285.849976,1251.050049,1257.150024,1080.015015,2245418
05/02/2015,1260,1295.849976,1259.5,1276.199951,1096.380493,4530168
06/02/2015,1276.5,1297.400024,1275.430054,1287.880005,1106.415283,2136416
09/02/2015,1280.75,1284.550049,1250,1256.449951,1079.413452,2076432
10/02/2015,1255,1263.119995,1216.5,1220.569946,1048.589111,3799054
11/02/2015,1227.530029,1243.619995,1223.619995,1229.949951,1056.647461,2937522
12/02/2015,1239.900024,1239.900024,1223.5,1231.069946,1057.609375,3107980
13/02/2015,1235,1273.880005,1230.119995,1269.380005,1090.521729,4158326
16/02/2015,1280,1297.5,1277.5,1292.400024,1110.29834,2364392
18/02/2015,1292.530029,1321.5,1282.619995,1317.819946,1132.136108,2660014
19/02/2015,1318,1343.650024,1317.5,1340.530029,1151.646729,2618002
20/02/2015,1349.400024,1349.400024,1321.119995,1337.780029,1149.284058,1801588
23/02/2015,1335.5,1361,1335.5,1348.319946,1158.338745,1614892
24/02/2015,1347,1365,1339.5,1352.380005,1161.82666,2199922
25/02/2015,1355,1361,1333.930054,1336.099976,1147.840576,1767994
26/02/2015,1339.5,1346.380005,1312.680054,1328.219971,1141.070801,1991994
27/02/2015,1329.719971,1337.880005,1308.150024,1331.180054,1143.614014,2877376
02/03/2015,1339.849976,1354.469971,1326.280029,1334.699951,1146.637939,2176038
03/03/2015,1341,1395,1338.069946,1388,1192.427979,3424308
04/03/2015,1394,1406.050049,1357.819946,1373,1179.54126,3862994
05/03/2015,1375,1385.349976,1340.530029,1348.219971,1158.253052,2173514
09/03/2015,1320,1339.900024,1305,1323.400024,1136.930176,2883174
10/03/2015,1324.449951,1339.119995,1297.619995,1321.349976,1135.168823,3037052
11/03/2015,1321,1329.969971,1298.900024,1303.280029,1119.645264,2240200
12/03/2015,1311.949951,1312.449951,1295.050049,1309.530029,1125.014648,1827636
13/03/2015,1319,1319.969971,1287.5,1291.180054,1109.25,1586838
16/03/2015,1292.599976,1305,1276,1281.150024,1100.633545,1556296
17/03/2015,1291.25,1303.349976,1278.880005,1291.849976,1109.825317,1267318
18/03/2015,1295.469971,1299.719971,1275.849976,1279.680054,1099.370483,1255170
19/03/2015,1288,1302.930054,1284.050049,1298.119995,1115.211914,2448964
20/03/2015,1298,1309,1289.430054,1305.469971,1121.526489,1963908
23/03/2015,1308,1315.5,1303,1308.569946,1124.189331,1566608
24/03/2015,1315,1318.5,1291.050049,1295.650024,1113.089966,2394878
25/03/2015,1295.699951,1307,1272.599976,1286.880005,1105.555908,2224858
26/03/2015,1276.650024,1293.349976,1250.5,1256.550049,1079.499268,3091642
27/03/2015,1265.5,1285.949951,1252.050049,1257.400024,1080.229736,2751776
30/03/2015,1262.5,1284.949951,1260,1282.069946,1101.423584,1339006
31/03/2015,1284.719971,1284.719971,1260.5,1276.969971,1097.042236,2427028
01/04/2015,1279,1281.800049,1261.119995,1271.319946,1092.188232,2075758
06/04/2015,1279,1281.449951,1250.050049,1273.650024,1094.190063,1568542
07/04/2015,1281.219971,1299.5,1272,1292.5,1110.384155,1886922
08/04/2015,1297,1328.25,1295.430054,1320.699951,1134.610352,1652134
09/04/2015,1329.5,1343.719971,1317.569946,1332.280029,1144.558716,2544450
10/04/2015,1324.25,1335.400024,1314,1326.880005,1139.919678,1815544
13/04/2015,1332,1332.5,1314,1327.75,1140.667114,1308642
15/04/2015,1327.349976,1356.949951,1304.699951,1313.880005,1128.751465,2913934
16/04/2015,1313.469971,1313.5,1285.680054,1291.400024,1109.438843,3217570
17/04/2015,1278.550049,1280,1235,1237.430054,1063.073486,9668742
20/04/2015,1240.030029,1241.949951,1212.430054,1214.400024,1043.288452,2890722
21/04/2015,1214.400024,1226,1200.5,1213.530029,1042.541382,2546032
22/04/2015,1215.75,1236.5,1203.780029,1222.550049,1050.290405,4186812
23/04/2015,1236,1239.900024,1215.849976,1228.619995,1055.504883,4342990
24/04/2015,1227.650024,1257,1223.780029,1246.530029,1070.891235,3625158
27/04/2015,1249.75,1260,1243,1250.099976,1073.958374,2733052
28/04/2015,1255,1255,1227.550049,1247.5,1071.724243,3088298
29/04/2015,1242,1247.5,1225.530029,1243.650024,1068.417114,2019620
30/04/2015,1240,1245,1213.550049,1231.849976,1058.279785,3738054
04/05/2015,1245.5,1252.400024,1228.599976,1240.780029,1065.951416,1890630
