Date,price,predicted_price_next_day,actual_price_next_day,actual_returns,predicted_returns,signal
2018-06-06,122.91999816894531,122.66823470631697,122.86000061035156,-0.00048810250152531154,0.001335881548210475,1
2018-06-07,122.86000061035156,122.88156969754392,123.01000213623047,0.0012209142530825723,0.0017376111980346102,1
2018-06-08,123.01000213623047,122.9503501745095,123.2300033569336,0.0017884823744616085,0.0005595732140569857,1
2018-06-11,123.2300033569336,123.07378822201687,122.81999969482422,-0.0033271415316106223,0.0010034629826956851,1
2018-06-12,122.81999969482422,123.07038049055625,123.19000244140625,0.003012561044629436,-2.7688906697783897e-05,0
2018-06-13,123.19000244140625,123.14051863364854,123.37999725341797,0.0015422908372948463,0.0005697403749309553,1
2018-06-14,123.37999725341797,123.18023682884397,121.33999633789062,-0.01653429211330959,0.00032249166713616006,1
2018-06-15,121.33999633789062,122.61020836639851,121.11000061035156,-0.0018954650937899054,-0.004638337214178569,0
2018-06-18,121.11000061035156,121.81580795928983,120.80000305175781,-0.0025596363391253707,-0.006500152611667811,0
2018-06-19,120.80000305175781,120.82956971708907,120.26000213623047,-0.004470206141435118,-0.008129095082743603,0
2018-06-20,120.26000213623047,120.45607985446044,120.05000305175781,-0.001746208886931222,-0.003095834017410905,0
2018-06-21,120.05000305175781,120.09888397280668,120.33999633789062,0.0024156041546103957,-0.0029697673953204963,0
2018-06-22,120.33999633789062,119.98076345215804,119.88999938964844,-0.0037393797734436296,-0.0009840111933409966,0
2018-06-25,119.88999938964844,119.89966663042743,119.26000213623047,-0.0052547940330739396,-0.0006761437337116095,0
2018-06-26,119.26000213623047,119.67306827359387,118.58000183105469,-0.005701830395735019,-0.0018916879209776325,0
2018-06-27,118.58000183105469,119.07735275722666,118.22000122070312,-0.00303593021413906,-0.004990288603909443,0
2018-06-28,118.22000122070312,118.4791343323432,118.6500015258789,0.003637288959023266,-0.00503644162054535,0
2018-06-29,118.6500015258789,118.2909633107869,117.45999908447266,-0.010029518972628937,-0.0015894833262017614,0
2018-07-02,117.45999908447266,117.9184287017759,118.6500015258789,0.01013112932642235,-0.003154276929579169,0
2018-07-03,118.6500015258789,118.12791747213242,119.05000305175781,0.003371272825408722,0.0017749804540731866,1
2018-07-05,119.05000305175781,118.31135522535172,118.86000061035156,-0.0015959885471287238,0.0015516693815829162,1
2018-07-06,118.86000061035156,118.9069683713999,119.1500015258789,0.0024398528860691826,0.005021655904565881,1
2018-07-09,119.1500015258789,119.12454551380291,118.93000030517578,-0.001846422307055895,0.0018281377910721879,1
2018-07-10,118.93000030517578,119.08399001370884,117.63999938964844,-0.010846724226159843,-0.0003405041754369233,0
2018-07-11,117.63999938964844,118.61619207870375,118.12999725341797,0.004165231777556899,-0.003936038540902582,0
2018-07-12,118.12999725341797,118.20909002095308,117.61000061035156,-0.004401901762097649,-0.003437998300950877,0
2018-07-13,117.61000061035156,117.70347598989669,117.55000305175781,-0.0005101399394812356,-0.004286459291032622,0
2018-07-16,117.55000305175781,117.66530616143703,116.27999877929688,-0.01080394929383155,-0.00032434062364082556,0
2018-07-17,116.27999877929688,116.9776474083517,116.30999755859375,0.00025798744076199753,-0.005861337077015506,0
2018-07-18,116.30999755859375,116.51911916468336,115.80999755859375,-0.004298856594405098,-0.003927496211672554,0
2018-07-19,115.80999755859375,115.89120926801093,116.55999755859375,0.006476124823511453,-0.005403472631274809,0
2018-07-20,116.55999755859375,116.06304497411554,116.0,-0.004804371742649027,0.0014816347137165662,1
2018-07-23,116.0,116.00601897089508,116.04000091552734,0.0003448354786839136,-0.0004914571843299226,0
2018-07-24,116.04000091552734,116.13505000287165,116.68000030517578,0.005515334234738045,0.001111660645269831,1
2018-07-25,116.68000030517578,116.21650790263456,115.7699966430664,-0.0077991400388178755,0.0007011608085130609,1
2018-07-26,115.7699966430664,116.16652431516013,115.83000183105469,0.0005183138095208317,-0.0004301827699571844,0
2018-07-27,115.83000183105469,116.12180782387115,115.6500015258789,-0.0015540041641225466,-0.0003850085058476158,0
2018-07-30,115.6500015258789,115.72310496084104,115.98999786376953,0.002939873181190933,-0.003439396200480252,0
2018-07-31,115.98999786376953,115.81871072596921,115.13999938964844,-0.007328204929526905,0.0008258186131778989,1
2018-08-01,115.13999938964844,115.557315082388,114.5199966430664,-0.005384772884042377,-0.0022594886732653315,0
2018-08-02,114.5199966430664,115.15089553051264,114.91999816894531,0.003492853105171001,-0.003523238043498468,0
2018-08-03,114.91999816894531,114.74648708188724,114.33000183105469,-0.0051339744804317355,-0.0035181685077113646,0
2018-08-06,114.33000183105469,114.46085399097615,114.58999633789062,0.0022740706959851753,-0.0024923568105024224,0
2018-08-07,114.58999633789062,114.53696003755215,114.91000366210938,0.002792628802213759,0.0006646879988867796,1
2018-08-08,114.91000366210938,114.5527124706928,114.73999786376953,-0.0014794690881722028,0.0001375219842345095,1
2018-08-09,114.73999786376953,114.7422276680237,114.69000244140625,-0.0004357279352805721,0.0016530259269599385,1
2018-08-10,114.69000244140625,114.80440439396814,112.95999908447266,-0.01508416880379293,0.0005417350444790361,1
2018-08-13,112.95999908447266,114.09179460773969,113.06999969482422,0.0009738014451408095,-0.006226508711139467,0
2018-08-14,113.06999969482422,113.46944845146929,111.19000244140625,-0.016626844065553037,-0.0054697161916079495,0
2018-08-15,111.19000244140625,112.14195834851664,111.0999984741211,-0.0008094609704913935,-0.01176807007951254,0
2018-08-16,111.0999984741211,111.48360660550406,112.12999725341797,0.009270916232611892,-0.005887999837181054,0
2018-08-17,112.12999725341797,111.15708240819839,112.69000244140625,0.0049942495470025605,-0.00293319637897473,0
2018-08-20,112.69000244140625,111.80246059698733,113.0199966430664,0.002928336094692563,0.005789211644185097,1
2018-08-21,113.0199966430664,112.61608972547845,113.2699966430664,0.002211997942183075,0.007251028867226587,1
2018-08-22,113.2699966430664,113.10717448995157,112.19999694824219,-0.009446452957847074,0.004351217770952657,1
2018-08-23,112.19999694824219,112.96782849844313,114.16000366210938,0.01746886601762876,-0.0012327414115929076,0
2018-08-24,114.16000366210938,113.3975625485961,114.58999633789062,0.00376657902932398,0.0037968221591993473,1
2018-08-27,114.58999633789062,113.89214680967986,113.68000030517578,-0.007941321771505638,0.004352023178727125,1
2018-08-28,113.68000030517578,114.4286262861916,114.19999694824219,0.004574213948543848,0.004699357456935421,1
2018-08-29,114.19999694824219,114.37343488780134,113.63999938964844,-0.004903656511020316,-0.00048243795687456667,0
2018-08-30,113.63999938964844,113.95764959431348,113.51000213623047,-0.0011439392301669793,-0.0036419548744880317,0
2018-08-31,113.51000213623047,113.87061288853884,112.93000030517578,-0.005109698001402485,-0.000764055425435957,0
2018-09-04,112.93000030517578,113.36322731025729,113.31999969482422,0.0034534613352918964,-0.004465764615624163,0
2018-09-05,113.31999969482422,113.23371181863833,113.54000091552734,0.0019414156485668688,-0.0011431355270785923,0
2018-09-06,113.54000091552734,113.21495389123113,113.2300033569336,-0.0027302937827557994,-0.00016567046126146563,0
2018-09-07,113.2300033569336,113.35666917883864,113.1500015258789,-0.000706542689065337,0.001250953708747226,1
2018-09-10,113.1500015258789,113.32156464270547,113.22000122070312,0.0006186451072049959,-0.0003097301035216045,0
2018-09-11,113.22000122070312,113.20376843508306,114.16999816894531,0.008390716640166218,-0.0010400268847622605,0
2018-09-12,114.16999816894531,113.58153257813811,113.76000213623047,-0.003591101333891067,0.003331472461031639,1
2018-09-13,113.76000213623047,113.82347412276964,113.0199966430664,-0.006504970809317334,0.002127847925855358,1
2018-09-14,113.0199966430664,113.75450294519504,113.61000061035156,0.005220350246058381,-0.000606132285512334,0
2018-09-17,113.61000061035156,113.51423672219792,113.44000244140625,-0.0014963310274801467,-0.0021143806478624394,0
2018-09-18,113.44000244140625,113.38311271515316,113.87999725341797,0.0038786565809445506,-0.00115580038256964,0
2018-09-19,113.87999725341797,113.72028545652842,114.2699966430664,0.0034246522572403126,0.0029693346011189746,1
2018-09-20,114.2699966430664,113.96114208277552,113.48999786376953,-0.006825928084458366,0.0021157344162532326,1
2018-09-21,113.48999786376953,113.9733847884984,113.47000122070312,-0.00017619740455376842,0.00010742300346243289,1
2018-09-24,113.47000122070312,113.80317195159212,113.6500015258789,0.0015863250483771907,-0.0014945600287068856,0
2018-09-25,113.6500015258789,113.56641257082956,113.05000305175781,-0.005279352979018381,-0.0020825957599622832,0
2018-09-26,113.05000305175781,113.40622557017755,112.05000305175781,-0.008845643281780058,-0.0014115095859997672,0
2018-09-27,112.05000305175781,112.85888889819432,112.76000213623047,0.006336448595585464,-0.004838021458761806,0
2018-09-28,112.76000213623047,112.52140156180964,112.56999969482422,-0.001685016298391906,-0.002994827879042261,0
2018-10-01,112.56999969482422,112.34884201535291,113.87000274658203,0.011548397044346626,-0.0015347480180836687,0
2018-10-02,113.87000274658203,113.07915658922441,113.41999816894531,-0.003951915050342092,0.006479382627005259,1
2018-10-03,113.41999816894531,113.36344313196801,113.4800033569336,0.0005290529796950771,0.002510894084882967,1
2018-10-04,113.4800033569336,113.72871678049934,113.80000305175781,0.002819877382429281,0.003216966747653091,1
2018-10-05,113.80000305175781,113.69305363289128,112.54000091552734,-0.011072074713894375,-0.00031363002614545154,0
2018-10-08,112.54000091552734,113.36555317067689,112.5999984741211,0.0005331220730910857,-0.0028847238511350926,0
2018-10-09,112.5999984741211,113.0228836704232,112.87999725341797,0.00248666770063255,-0.0030272726534198574,0
2018-10-10,112.87999725341797,112.6347550243152,115.77999877929688,0.025691013434101517,-0.0034399813017223215,0
2018-10-11,115.77999877929688,113.8650698087978,115.2300033569336,-0.004750349180877911,0.010863821954658001,1
2018-10-12,115.2300033569336,114.85896081881837,116.0,0.006682258271583086,0.008690798802380157,1
2018-10-15,116.0,116.06159128711154,115.80000305175781,-0.0017241116227775244,0.010416061546035174,1
2018-10-16,115.80000305175781,116.0149260383405,115.79000091552734,-8.63742311474347e-05,-0.0004021539959126361,0
2018-10-17,115.79000091552734,116.18648542341424,115.91999816894531,0.001122698440194414,0.001477677635211889,1
2018-10-18,115.91999816894531,116.10567790027628,116.01000213623047,0.0007764317521294917,-0.0006957404437700585,0
2018-10-19,116.01000213623047,116.11018133060531,115.70999908447266,-0.002586010225269386,3.878658713941526e-05,1
2018-10-22,115.70999908447266,116.0066245781832,116.38999938964844,0.005876763551604158,-0.0008922814432789798,0
2018-10-23,116.38999938964844,116.11450755067744,116.66000366210938,0.0023198236435848507,0.0009295403591459217,1
2018-10-24,116.66000366210938,116.35503128049218,116.4000015258789,-0.002228717024418514,0.0020692931800908557,1
2018-10-25,116.4000015258789,116.60493747808485,116.7699966430664,0.0031786521678458524,0.0021454870103789054,1
2018-10-26,116.7699966430664,116.73967804330711,116.30999755859375,-0.003939360261170033,0.001154863418610262,1
2018-10-29,116.30999755859375,116.58755551822733,115.80000305175781,-0.0043847864976440665,-0.0013039416300599962,0
2018-10-30,115.80000305175781,116.34663891860521,115.1500015258789,-0.005613139108367582,-0.0020685385939874738,0
2018-10-31,115.1500015258789,115.71447863798063,116.62999725341797,0.01285276342099273,-0.005448235800943152,0
2018-11-01,116.62999725341797,115.82859831405054,116.6500015258789,0.00017151910256396619,0.0009857317853133908,1
2018-11-02,116.6500015258789,116.14797126681943,116.37000274658203,-0.0024003324100665413,0.0027534949338143076,1
2018-11-05,116.37000274658203,116.63782891708476,116.04000091552734,-0.002835798085983776,0.004208661979743797,1
2018-11-06,116.04000091552734,116.41540144477794,116.02999877929688,-8.619558903444346e-05,-0.0019088131882767606,0
2018-11-07,116.02999877929688,116.17519230997259,115.77999877929688,-0.0021546152083956605,-0.002065511045211892,0
2018-11-08,115.77999877929688,115.96126385499747,114.4800033569336,-0.011228151978489587,-0.0018431272629127304,0
2018-11-09,114.4800033569336,115.37752890177977,113.66000366210938,-0.007162820324765118,-0.005046591495920985,0
2018-11-12,113.66000366210938,114.47599054913503,113.69999694824219,0.0003518677181439944,-0.007844500078971563,0
2018-11-13,113.69999694824219,113.6749264176302,114.63999938964844,0.008267391966898296,-0.0070222590730725,0
2018-11-14,114.63999938964844,113.78483607177441,114.7699966430664,0.0011339606953078007,0.000966409720079405,1
2018-11-15,114.7699966430664,114.27330532660515,115.62000274658203,0.00740616997802257,0.004283732199175219,1
2018-11-16,115.62000274658203,115.06074141745073,115.66999816894531,0.0004324115306661991,0.00686718083535031,1
2018-11-19,115.66999816894531,115.48242317245794,115.66999816894531,0.0,0.00365816289550906,1
2018-11-20,115.66999816894531,115.85172726026522,115.86000061035156,0.0016426250921932617,0.0031928221651989484,1
2018-11-21,115.86000061035156,115.94616299937748,115.7699966430664,-0.0007768338236752159,0.00081481107728169,1
2018-11-23,115.7699966430664,115.95663433319018,115.63999938964844,-0.0011228924348919422,9.030795609413415e-05,1
2018-11-26,115.63999938964844,115.89910234624593,114.94999694824219,-0.00596681464067883,-0.000496274010287525,0
2018-11-27,114.94999694824219,115.50533474543614,115.37999725341797,0.0037407596049732206,-0.0034032880771183247,0
2018-11-28,115.37999725341797,115.33188386638717,115.73999786376953,0.0031201301691909933,-0.00150279848921724,0
2018-11-29,115.73999786376953,115.34970826330495,115.54000091552734,-0.0017279847238081958,0.00015453679497090953,1
2018-11-30,115.54000091552734,115.58822412568303,116.41000366210938,0.007529883500850154,0.002065628151420471,1
2018-12-03,116.41000366210938,115.98440218175364,117.12000274658203,0.00609912432039339,0.003421634490326166,1
2018-12-04,117.12000274658203,116.50466560145836,117.13999938964844,0.0001707363609755319,0.004475602170162329,1
2018-12-06,117.13999938964844,117.11708503224847,118.08999633789062,0.00810992789134457,0.005242840890845304,1
2018-12-07,118.08999633789062,117.73769571819443,117.68000030517578,-0.003471894702593792,0.005285071298407605,1
2018-12-10,117.68000030517578,117.91545932696339,117.54000091552734,-0.001189661703648759,0.001508688839348031,1
2018-12-11,117.54000091552734,118.016402766821,117.79000091552734,0.0021269354947484054,0.0008556999899989896,1
2018-12-12,117.79000091552734,117.84068170244696,117.52999877929688,-0.002207336227265433,-0.0014900641825716068,0
2018-12-13,117.52999877929688,117.739377009242,117.05999755859375,-0.0039989894119348834,-0.0008600447763138828,0
2018-12-14,117.05999755859375,117.51189792498516,117.87000274658203,0.0069195729103175285,-0.001933924950836764,0
2018-12-17,117.87000274658203,117.51044114808445,118.1500015258789,0.0023754880187698557,-1.2396922832721946e-05,0
2018-12-18,118.1500015258789,117.73548430534866,117.43000030517578,-0.006093958623821227,0.0019132592879483698,1
2018-12-19,117.43000030517578,117.8772453878737,119.23999786376953,0.015413416962360094,0.0012033399028632248,1
2018-12-20,119.23999786376953,118.4003871716313,118.72000122070312,-0.004360924625816387,0.00442820281333213,1
2018-12-21,118.72000122070312,118.60514198554543,120.0199966430664,0.010950096100037499,0.0017278488445642078,1
