Date,Open,High,Low,Close,Volume
2009-12-31,0.9429000020027161,0.9459999799728394,0.9380000233650208,0.9455100297927856,0
2010-01-01,0.9455100297927856,0.9457200169563293,0.9440000057220459,0.9451199769973755,0
2010-01-04,0.939300000667572,0.9513000249862671,0.9362000226974487,0.949400007724762,0
2010-01-05,0.9498000144958496,0.9516000151634216,0.9458000063896179,0.9473000168800354,0
2010-01-06,0.9473000168800354,0.9509999752044678,0.9465000033378601,0.9490000009536743,0
2010-01-07,0.9488999843597412,0.9539999961853027,0.945900022983551,0.9487000107765198,0
2010-01-08,0.9485999941825867,0.9539999961853027,0.9431999921798706,0.9521999955177307,0
2010-01-11,0.9563999772071838,0.9627000093460083,0.9541000127792358,0.9606999754905701,0
2010-01-12,0.9603999853134155,0.9609000086784363,0.9538999795913696,0.9562000036239624,0
2010-01-13,0.9564999938011169,0.960099995136261,0.9498000144958496,0.9521999955177307,0
2010-01-14,0.9524000287055969,0.9603000283241272,0.9516000151634216,0.9526000022888184,0
2010-01-15,0.9526000022888184,0.9531000256538391,0.9466999769210815,0.9490000009536743,0
2010-01-18,0.9488999843597412,0.9514999985694885,0.9452999830245972,0.9501000046730042,0
2010-01-19,0.9501000046730042,0.9550999999046326,0.9453999996185303,0.95169997215271,0
2010-01-20,0.9514999985694885,0.9574000239372253,0.946399986743927,0.9526200294494629,0
2010-01-21,0.9520000219345093,0.9567000269889832,0.9462000131607056,0.9498000144958496,0
2010-01-22,0.9495000243186951,0.9569000005722046,0.9448000192642212,0.9524199962615967,0
2010-01-25,0.9546999931335449,0.9592000246047974,0.9531999826431274,0.9559999704360962,0
2010-01-26,0.9559000134468079,0.9578999876976013,0.9501000046730042,0.9556999802589417,0
2010-01-27,0.9556000232696533,0.9603000283241272,0.951200008392334,0.9527999758720398,0
2010-01-28,0.9524000287055969,0.95660001039505,0.9508000016212463,0.9523000121116638,0
2010-01-29,0.9521999955177307,0.954200029373169,0.9447000026702881,0.9453700184822083,0
2010-02-01,0.9459999799728394,0.9472000002861023,0.9413999915122986,0.9465000033378601,0
2010-02-02,0.9463000297546387,0.9465000033378601,0.9289000034332275,0.9376999735832214,0
2010-02-03,0.9376000165939331,0.9409000277519226,0.9345999956130981,0.9362999796867371,0
2010-02-04,0.9362000226974487,0.9362999796867371,0.9257000088691711,0.930899977684021,0
2010-02-05,0.9307000041007996,0.9319999814033508,0.9229999780654907,0.9295499920845032,0
2010-02-08,0.9271000027656555,0.9302999973297119,0.9253000020980835,0.9276999831199646,0
2010-02-09,0.9275000095367432,0.9380999803543091,0.9273999929428101,0.9359999895095825,0
2010-02-10,0.9358999729156494,0.9372000098228455,0.9279999732971191,0.9311000108718872,0
2010-02-11,0.9309999942779541,0.941100001335144,0.9296000003814697,0.9348000288009644,0
2010-02-12,0.9344000220298767,0.9361000061035156,0.9271000027656555,0.9334099888801575,0
2010-02-15,0.9326000213623047,0.9340000152587891,0.9298999905586243,0.9326000213623047,0
2010-02-16,0.9320999979972839,0.9416000247001648,0.9311000108718872,0.9399999976158142,0
2010-02-17,0.9399999976158142,0.9430000185966492,0.9379000067710876,0.9398000240325928,0
2010-02-18,0.9397000074386597,0.9401000142097473,0.9333000183105469,0.9333999752998352,0
2010-02-19,0.9341999888420105,0.9390000104904175,0.9319000244140625,0.9351000189781189,0
2010-02-22,0.9351999759674072,0.9390000104904175,0.932699978351593,0.9380000233650208,0
2010-02-23,0.9377999901771545,0.942300021648407,0.9369999766349792,0.9412000179290771,0
2010-02-24,0.9412000179290771,0.9431999921798706,0.9372000098228455,0.941100001335144,0
2010-02-25,0.941100001335144,0.9424399733543396,0.9368000030517578,0.940500020980835,0
2010-02-26,0.9409999847412109,0.9467999935150146,0.9398000240325928,0.9417499899864197,0
2010-03-01,0.944599986076355,0.9466000199317932,0.9365000128746033,0.9375,0
2010-03-02,0.9369999766349792,0.9397000074386597,0.9314000010490417,0.9358000159263611,0
2010-03-03,0.9355999827384949,0.9365000128746033,0.9309999942779541,0.9336000084877014,0
2010-03-04,0.9337000250816345,0.9337000250816345,0.9254000186920166,0.9275000095367432,0
2010-03-05,0.927299976348877,0.9357600212097168,0.9266999959945679,0.9342399835586548,0
2010-03-08,0.9340000152587891,0.9373999834060669,0.9326000213623047,0.9337999820709229,0
2010-03-09,0.9333000183105469,0.9402999877929688,0.932699978351593,0.9395999908447266,0
2010-03-10,0.939300000667572,0.9412000179290771,0.9363999962806702,0.9365000128746033,0
2010-03-11,0.9366999864578247,0.9413999915122986,0.9348000288009644,0.9369000196456909,0
2010-03-12,0.9371100068092346,0.9394000172615051,0.930400013923645,0.9320600032806396,0
2010-03-15,0.9325000047683716,0.9330000281333923,0.9286999702453613,0.9305999875068665,0
2010-03-16,0.9304999709129333,0.9330000281333923,0.9272000193595886,0.930899977684021,0
2010-03-17,0.9308000206947327,0.9343000054359436,0.9298999905586243,0.9323999881744385,0
