Date,Open,High,Low,Close,Adj Close,Volume
2010-05-24,491.61199951171875,499.2340087890625,471.70001220703125,477.3689880371094,376.3609924316406,7073955
2010-05-25,471.6050109863281,471.6050109863281,451.8349914550781,454.12200927734375,358.03289794921875,11537775
2010-05-26,455.4079895019531,474.6059875488281,454.5509948730469,461.5530090332031,363.89154052734375,13421049
2010-05-27,460.1719970703125,473.8909912109375,451.1679992675781,469.0799865722656,369.82586669921875,19500527
2010-05-28,476.3680114746094,484.4670104980469,466.8890075683594,473.36700439453125,373.205810546875,15349733
2010-05-31,473.36700439453125,479.0840148925781,463.26800537109375,477.0350036621094,376.0976867675781,9583363
2010-06-01,476.3680114746094,483.79998779296875,454.4549865722656,457.3139953613281,360.54949951171875,12092264
2010-06-02,462.0769958496094,463.8869934082031,453.8840026855469,461.4100036621094,363.77880859375,10434742
2010-06-03,466.9360046386719,471.3190002441406,460.4100036621094,462.8389892578125,364.9054260253906,9927633
2010-06-04,461.60101318359375,466.84100341796875,455.9320068359375,462.31500244140625,364.4923095703125,8641180
2010-06-07,448.739013671875,448.739013671875,435.87701416015625,440.3070068359375,347.1410827636719,8759443
2010-06-08,442.3080139160156,444.8330078125,427.8739929199219,430.06500244140625,339.06622314453125,9448887
2010-06-09,431.5899963378906,444.260986328125,429.2550048828125,441.1650085449219,347.8175048828125,11635708
2010-06-10,446.64300537109375,450.9779968261719,436.0679931640625,449.1679992675781,354.12713623046875,8109467
2010-06-11,452.54998779296875,455.78900146484375,448.4049987792969,451.21600341796875,355.7417907714844,7295972
2010-06-14,453.5979919433594,463.4110107421875,453.0740051269531,461.31500244140625,363.70391845703125,5646785
2010-06-15,461.31500244140625,470.41400146484375,457.9330139160156,468.6510009765625,369.4876403808594,6307193
2010-06-16,471.70001220703125,474.4630126953125,460.9339904785156,462.60101318359375,364.7178039550781,7032040
2010-06-17,463.0299987792969,463.93499755859375,453.9309997558594,458.218994140625,361.26300048828125,8069715
2010-06-18,459.7909851074219,463.4110107421875,448.92999267578125,451.3590087890625,355.85455322265625,6304473
2010-06-21,457.40899658203125,482.51300048828125,457.40899658203125,480.9410095214844,379.1772155761719,10869475
2010-06-22,483.989990234375,483.989990234375,469.0320129394531,470.70001220703125,371.1031188964844,7571815
2010-06-23,467.79400634765625,478.0830078125,466.3169860839844,474.0820007324219,373.7695617675781,8473147
2010-06-24,474.4630126953125,482.5610046386719,471.6050109863281,474.843994140625,374.37030029296875,9439040
2010-06-25,474.4630126953125,478.1789855957031,465.22100830078125,466.8890075683594,368.0985107421875,6289688
2010-06-28,467.12701416015625,477.94000244140625,467.12701416015625,476.4639892578125,375.6474609375,4347476
2010-06-29,476.1780090332031,476.3680114746094,457.3139953613281,458.8380126953125,361.7510681152344,7145251
2010-06-30,447.8819885253906,464.4110107421875,447.8819885253906,462.6969909667969,364.7934875488281,6243760
2010-07-01,460.8389892578125,463.0299987792969,449.92999267578125,452.54998779296875,356.7934875488281,5215330
2010-07-02,452.6449890136719,458.2659912109375,448.8819885253906,452.50201416015625,356.7557067871094,5640185
2010-07-05,453.50299072265625,453.5979919433594,447.7860107421875,449.4540100097656,354.3526611328125,2661872
2010-07-06,450.6440124511719,459.1709899902344,445.97601318359375,457.69500732421875,360.8498840332031,5562173
2010-07-07,461.125,461.125,451.1210021972656,452.4549865722656,356.7185974121094,7949281
2010-07-08,461.125,465.7929992675781,455.50299072265625,461.8389892578125,364.1170349121094,5571721
2010-07-09,465.6499938964844,474.3680114746094,463.5060119628906,472.510009765625,372.5301513671875,6696250
2010-07-12,471.6050109863281,482.0849914550781,468.2699890136719,474.2250061035156,380.3214416503906,8098721
2010-07-13,471.7950134277344,488.135009765625,471.6050109863281,484.75201416015625,388.76397705078125,8157554
2010-07-14,490.65899658203125,494.9469909667969,480.1789855957031,481.989013671875,386.5480651855469,7135214
2010-07-15,483.0369873046875,492.56500244140625,482.17999267578125,488.5159912109375,391.7825622558594,7871721
2010-07-16,489.7070007324219,493.51800537109375,483.0369873046875,484.7049865722656,388.72625732421875,4283601
2010-07-19,478.27398681640625,489.8970031738281,478.27398681640625,487.1340026855469,390.6741943359375,4255102
2010-07-20,490.65899658203125,494.85101318359375,481.3699951171875,485.2760009765625,389.1841125488281,5378685
2010-07-21,493.51800537109375,507.1889953613281,486.9909973144531,505.760009765625,405.612060546875,11635140
2010-07-22,504.95001220703125,516.7639770507812,497.5669860839844,515.2880249023438,413.2533874511719,11183912
2010-07-23,515.4310302734375,522.9569702148438,508.2850036621094,510.3330078125,409.27947998046875,7027968
2010-07-26,510.85699462890625,515.3829956054688,438.2590026855469,507.23699951171875,406.7965393066406,4780490
