Date,Open,High,Low,Close,Adj Close,Volume,Direction
27/03/2017,1213.469971,1220,1203,1206.030029,1110.331909,2181270,DOWN
28/03/2017,1205,1221.699951,1205,1214.969971,1118.562256,1153158,UP
29/03/2017,1218,1225.400024,1212.800049,1222.300049,1125.310669,1717764,UP
30/03/2017,1222.449951,1232.5,1217.5,1220.5,1123.653442,2986086,DOWN
31/03/2017,1219.199951,1220.430054,1207.5,1215.900024,1119.418701,1867044,DOWN
03/04/2017,1217.5,1217.5,1204.099976,1205.849976,1110.166016,1196888,DOWN
05/04/2017,1209.949951,1209.949951,1197.5,1200.619995,1105.350952,2905568,DOWN
06/04/2017,1200,1205,1196.280029,1200.030029,1104.807983,1720704,DOWN
07/04/2017,1197.449951,1216.619995,1196.069946,1214.530029,1118.157593,2277012,UP
10/04/2017,1216,1224.5,1202.5,1211.119995,1115.017944,2543264,DOWN
11/04/2017,1208.650024,1221.550049,1203,1209.650024,1113.664551,1557784,DOWN
12/04/2017,1211.25,1214,1191.5,1196.619995,1101.668335,1050538,DOWN
13/04/2017,1200,1204.5,1160.530029,1164.319946,1071.931152,2500472,DOWN
17/04/2017,1165.199951,1166.449951,1147.569946,1157.430054,1065.588257,2270882,DOWN
18/04/2017,1165,1167.099976,1151.030029,1154.400024,1062.798828,1730620,DOWN
19/04/2017,1131.75,1174.349976,1126.400024,1149.569946,1058.351807,5626812,DOWN
20/04/2017,1152.650024,1166,1145.469971,1162.75,1070.486206,1268842,UP
21/04/2017,1164.550049,1167.819946,1150.5,1155.400024,1063.71936,1161154,DOWN
24/04/2017,1150,1169.819946,1141.25,1164.050049,1071.682739,2000020,UP
25/04/2017,1164,1172.219971,1151.349976,1155.75,1064.041382,3148710,DOWN
26/04/2017,1170,1171.969971,1151.530029,1155.180054,1063.516479,2187438,DOWN
27/04/2017,1153.030029,1163.900024,1138.819946,1151.319946,1059.963013,5773186,DOWN
28/04/2017,1147,1149.380005,1134,1136.569946,1046.383545,2540510,DOWN
02/05/2017,1147,1151,1140,1144.949951,1054.098267,2382696,UP
03/05/2017,1147.5,1172.5,1134.25,1168.650024,1075.917969,3514406,UP
04/05/2017,1174.969971,1175,1154.400024,1165.050049,1072.60376,2708208,DOWN
05/05/2017,1154,1166.25,1151.25,1160.25,1068.184448,1682474,DOWN
08/05/2017,1160.5,1173.699951,1158.849976,1171.219971,1078.283936,1071782,UP
09/05/2017,1171.969971,1180.5,1166.280029,1176.280029,1082.942627,1790270,UP
10/05/2017,1177.5,1178.069946,1158,1166.219971,1073.680542,1206388,DOWN
11/05/2017,1173.650024,1180,1161.380005,1174.719971,1081.506104,2071302,UP
12/05/2017,1171.650024,1184.949951,1160.030029,1180.319946,1086.661987,2314446,UP
15/05/2017,1187.550049,1188.969971,1170.800049,1182.550049,1088.715088,1817604,UP
16/05/2017,1190,1217.5,1186.719971,1214.569946,1118.194092,3601026,UP
17/05/2017,1216.75,1230.380005,1211.5,1227.680054,1130.263916,2876198,UP
18/05/2017,1225,1286,1221.119995,1268.099976,1167.476563,5138594,UP
19/05/2017,1268.099976,1270.280029,1243,1253.569946,1154.099487,1786044,DOWN
22/05/2017,1255,1276.880005,1255,1265.680054,1165.248535,1663940,UP
23/05/2017,1266.599976,1282.069946,1257,1260.849976,1160.801758,2748596,DOWN
24/05/2017,1267.400024,1285,1264.819946,1279.569946,1178.036743,2534548,UP
25/05/2017,1288.5,1318.780029,1284,1312.300049,1208.169556,4094094,UP
26/05/2017,1312.5,1313.430054,1282.319946,1289.119995,1186.828613,1362550,DOWN
29/05/2017,1289.5,1298.25,1282,1286.430054,1184.352295,1749290,DOWN
30/05/2017,1280,1287.969971,1262.5,1275.550049,1174.335205,927634,DOWN
31/05/2017,1266.5,1286.25,1264,1273.300049,1172.263916,2502730,DOWN
01/06/2017,1265,1282,1265,1276.800049,1175.48645,1080064,UP
02/06/2017,1278.119995,1295.930054,1276.25,1282.449951,1180.687988,1355648,UP
05/06/2017,1282.5,1309.949951,1280.069946,1301.969971,1198.659058,1500188,UP
06/06/2017,1315.5,1354.469971,1315,1348,1241.036255,5946720,UP
07/06/2017,1348.5,1350,1288.280029,1307.619995,1203.860718,4927776,DOWN
08/06/2017,1299,1302.469971,1257.75,1260.800049,1160.755859,3330714,DOWN
09/06/2017,1260,1273.699951,1243,1253.5,1154.035156,3148034,DOWN
12/06/2017,1248.5,1256.449951,1235.199951,1243.599976,1144.920776,1626506,DOWN
13/06/2017,1232.5,1240.550049,1223.5,1225.780029,1141.131714,1175414,DOWN
14/06/2017,1227.5,1238,1227.5,1235.099976,1149.808105,1489142,UP
15/06/2017,1234.5,1234.849976,1202.5,1205.599976,1122.345337,2997198,DOWN
16/06/2017,1207.469971,1217.5,1193.25,1199.849976,1116.992432,2450426,DOWN
19/06/2017,1208.449951,1223.180054,1202.569946,1215.849976,1131.887451,1644742,UP
20/06/2017,1215.5,1224.5,1190.150024,1222.5,1138.078369,1670958,UP
21/06/2017,1220,1221.069946,1198.599976,1203.150024,1120.064331,1657818,DOWN
22/06/2017,1204.5,1215.5,1192.5,1197.430054,1114.73938,5775882,DOWN
23/06/2017,1199.699951,1206.969971,1177,1180.849976,1099.304443,1424756,DOWN
27/06/2017,1175.300049,1192.349976,1165.800049,1171.430054,1090.535156,1974330,DOWN
28/06/2017,1174.949951,1179,1167.5,1175.030029,1093.886353,1789726,UP
29/06/2017,1179.5,1186.030029,1161.550049,1166.619995,1086.057007,2471826,DOWN
30/06/2017,1162.199951,1188.5,1161.550049,1181.180054,1099.611572,1753848,UP
03/07/2017,1178.699951,1191.530029,1171.550049,1186.800049,1104.843506,1475956,UP
04/07/2017,1186.650024,1190.219971,1175.030029,1183.430054,1101.706299,1215134,DOWN
05/07/2017,1180.400024,1182.5,1172.5,1178,1096.651123,815856,DOWN
06/07/2017,1179.5,1180.949951,1170.050049,1173.780029,1092.722656,1026788,DOWN
07/07/2017,1175,1178.219971,1162.75,1165.969971,1085.451904,1232090,DOWN
10/07/2017,1203,1222.449951,1189.469971,1217.469971,1133.39563,783608,UP
11/07/2017,1213,1257.400024,1213,1237.900024,1152.414795,3537504,UP
12/07/2017,1241.25,1241.650024,1215.050049,1219.719971,1135.490356,2646450,DOWN
13/07/2017,1222.5,1236,1213.300049,1223.199951,1138.729736,3131960,UP
14/07/2017,1191.5,1212.5,1187.5,1198.719971,1115.94043,4508432,DOWN
17/07/2017,1198.849976,1211.050049,1191.099976,1197.719971,1115.009521,2211822,DOWN
18/07/2017,1198.069946,1221.5,1198.069946,1204.180054,1121.023438,1908002,UP
19/07/2017,1207.75,1230,1207.550049,1224.800049,1140.219604,3915576,UP
20/07/2017,1224.619995,1228.449951,1215.25,1222.349976,1137.938599,1182504,DOWN
21/07/2017,1217.449951,1250,1217.280029,1245.599976,1159.582886,2148416,UP
24/07/2017,1241,1270,1241,1265.349976,1181.288208,2271402,UP
25/07/2017,1262.880005,1290,1259.199951,1285.75,1200.333252,2678832,UP
26/07/2017,1280,1287.5,1273.5,1278,1193.098389,1459826,DOWN
27/07/2017,1271.099976,1292.400024,1233.25,1240.849976,1158.416016,4255304,DOWN
28/07/2017,1240.5,1246.530029,1221,1242.150024,1159.629883,1382752,UP
31/07/2017,1235.5,1259.5,1231.5,1245.900024,1163.130615,2019662,UP
01/08/2017,1250,1260.380005,1245.5,1250.819946,1167.723633,1747460,UP
02/08/2017,1250,1254,1231,1236.900024,1154.728638,1251024,DOWN
03/08/2017,1240,1251,1233.219971,1244.719971,1162.029175,1882548,UP
04/08/2017,1245.400024,1264.150024,1244,1261.400024,1177.60083,1387890,UP
07/08/2017,1258.25,1260,1240.599976,1251.719971,1168.563721,1885520,DOWN
08/08/2017,1256,1264.300049,1248.150024,1251.530029,1168.386475,1073958,DOWN
09/08/2017,1250,1261.430054,1246.650024,1256,1172.55957,992946,UP
10/08/2017,1254.5,1260.300049,1243.180054,1255.719971,1172.298096,1526172,DOWN
11/08/2017,1249.949951,1267.5,1241.5,1248.030029,1165.119141,1394736,DOWN
14/08/2017,1251.5,1254.949951,1231.5,1234.699951,1152.674316,786504,DOWN
16/08/2017,1242,1271.900024,1232.599976,1246.180054,1163.391968,1373340,UP
17/08/2017,1250.349976,1252.5,1231.050049,1242.819946,1160.255005,1752374,DOWN
18/08/2017,1237,1274.949951,1235.699951,1256.900024,1173.399902,2837356,UP
21/08/2017,1252.75,1274.5,1247.150024,1264.400024,1180.401733,2304834,UP
22/08/2017,1261.5,1269.75,1246,1248.780029,1165.819092,1131326,DOWN
23/08/2017,1252.5,1258.400024,1236.569946,1244.719971,1162.029175,1562272,DOWN
24/08/2017,1248.849976,1258.969971,1243.069946,1248.300049,1165.371216,1623908,UP
28/08/2017,1252.300049,1252.699951,1230.5,1243.650024,1161.029907,2036796,DOWN
29/08/2017,1241,1248,1231.969971,1235.430054,1153.356079,1312602,DOWN
30/08/2017,1240.5,1245,1230.050049,1242.280029,1159.751221,970782,UP
31/08/2017,1242.5,1252.199951,1233.319946,1248.180054,1165.258911,1784664,UP
01/09/2017,1240,1249.030029,1218.280029,1228.219971,1146.625,1702330,DOWN
04/09/2017,1226.550049,1230.5,1219,1228.099976,1146.513184,1062544,DOWN
05/09/2017,1230,1245,1218.530029,1242.180054,1159.657593,1165994,UP
06/09/2017,1234.069946,1237.430054,1225,1226.599976,1145.112671,1228764,DOWN
07/09/2017,1229,1234.199951,1225.530029,1230.050049,1148.333374,870636,UP
08/09/2017,1226.880005,1237,1226.280029,1235.300049,1153.234741,1021134,UP
11/09/2017,1235.599976,1241.469971,1225,1227.219971,1145.691406,732764,DOWN
12/09/2017,1236.949951,1248.5,1228.5,1244.219971,1161.562134,1396460,UP
13/09/2017,1250,1265.819946,1237.599976,1244.599976,1161.91687,1278980,UP
14/09/2017,1241,1248.800049,1235.949951,1243.469971,1160.862061,1081510,DOWN
15/09/2017,1249.5,1258.5,1242.5,1253.030029,1169.786987,2944072,UP
18/09/2017,1252.469971,1259.469971,1244.619995,1249.530029,1166.519409,726600,DOWN
19/09/2017,1252.5,1252.5,1245.75,1249.119995,1166.136597,782754,DOWN
20/09/2017,1257,1257,1237.150024,1246.780029,1163.952393,1334642,DOWN
21/09/2017,1245.530029,1270.5,1240,1262.449951,1178.581177,2438740,UP
22/09/2017,1259.949951,1263.449951,1246,1251.800049,1168.638794,2435396,DOWN
25/09/2017,1248.280029,1267,1246.380005,1255.380005,1171.980713,1599558,UP
26/09/2017,1255,1263.199951,1233,1237.319946,1155.120605,1449230,DOWN
27/09/2017,1245,1256.099976,1236.880005,1247.5,1164.62439,2010356,UP
28/09/2017,1247.349976,1257,1226,1238.219971,1155.960571,4332866,DOWN
29/09/2017,1239.5,1242,1210.75,1217.969971,1137.056152,1985014,DOWN
03/10/2017,1220,1227.150024,1213.530029,1224.219971,1142.890991,1923006,UP
04/10/2017,1224.800049,1227,1212.5,1221.150024,1140.024658,1300778,DOWN
05/10/2017,1220.5,1221.719971,1212.199951,1214.800049,1134.09668,1684686,DOWN
06/10/2017,1215,1227.5,1214.030029,1223.319946,1142.050537,1389188,UP
09/10/2017,1220.530029,1233.969971,1220.530029,1227.050049,1145.532959,1773616,UP
10/10/2017,1227.5,1234.969971,1225.619995,1229.619995,1147.931763,1222010,UP
11/10/2017,1230,1257.219971,1228.380005,1250.180054,1167.126343,1527746,UP
12/10/2017,1256.5,1277.5,1253.5,1274.099976,1189.457153,5006356,UP
13/10/2017,1274.099976,1304.469971,1261.5,1279.300049,1194.311646,4066320,UP
16/10/2017,1277.530029,1295,1277.530029,1292.199951,1206.354492,1218590,UP
17/10/2017,1292.5,1307.469971,1288.780029,1297.280029,1211.09729,1443016,UP
18/10/2017,1297.5,1306.819946,1290,1293.300049,1207.381592,1514144,DOWN
19/10/2017,1296,1297.900024,1285.5,1291.949951,1206.121338,86822,DOWN
23/10/2017,1292,1314.5,1273.719971,1293.949951,1207.988281,1886088,UP
24/10/2017,1310,1310.449951,1284.530029,1289.199951,1203.553833,1339020,DOWN
25/10/2017,1289.25,1307,1277.5,1279.949951,1198.171265,1105106,DOWN
26/10/2017,1267.550049,1284.569946,1258.949951,1269.430054,1188.323486,3007552,DOWN
27/10/2017,1269,1296.569946,1265.150024,1292.150024,1209.592041,1409270,UP
30/10/2017,1293,1310,1290.849976,1308.099976,1224.522705,1137252,UP
31/10/2017,1300.650024,1320,1300.650024,1312,1228.173584,1592634,UP
01/11/2017,1312,1313.430054,1289.430054,1301.430054,1218.278809,741882,DOWN
02/11/2017,1304.25,1337,1303.380005,1313.069946,1229.175171,1468422,UP
03/11/2017,1316.199951,1318.349976,1301.400024,1310.050049,1226.348267,666886,DOWN
06/11/2017,1310,1335.900024,1305.880005,1332.780029,1247.626099,1377000,UP
07/11/2017,1335,1384,1333.030029,1355.030029,1268.45459,2696892,UP
08/11/2017,1361.5,1379.5,1359.119995,1367.5,1280.127808,1402252,UP
09/11/2017,1375,1375,1359.650024,1368.199951,1280.783081,1152432,UP
10/11/2017,1361.099976,1363,1346.680054,1354.380005,1267.845825,1356566,DOWN
13/11/2017,1351.030029,1388.699951,1351.030029,1379.469971,1291.332886,1496996,UP
14/11/2017,1378.280029,1378.280029,1353.75,1357.300049,1270.579346,1657252,DOWN
15/11/2017,1353,1377.5,1350.680054,1352.650024,1266.22644,6670834,DOWN
16/11/2017,1355,1381.5,1343.469971,1373.319946,1285.575684,1653482,UP
17/11/2017,1374.050049,1374.050049,1351.800049,1353.650024,1267.162598,1325464,DOWN
20/11/2017,1357.5,1363.449951,1347.650024,1351.719971,1265.355957,1014498,DOWN
21/11/2017,1350.5,1350.5,1333,1336.469971,1251.080078,1527740,DOWN
22/11/2017,1336.5,1354.849976,1336.199951,1340.319946,1254.684204,1822624,UP
23/11/2017,1340.5,1346.5,1334.5,1340.619995,1254.96521,793470,UP
24/11/2017,1341,1351.449951,1336.550049,1344.030029,1258.157104,2287512,UP
27/11/2017,1344,1347.949951,1331.099976,1342.930054,1257.127441,1856786,DOWN
28/11/2017,1343,1351.199951,1335,1342.650024,1256.865112,911716,DOWN
29/11/2017,1338.75,1346.5,1325,1329.069946,1244.152954,1447532,DOWN
30/11/2017,1326.819946,1333.469971,1311.5,1318.5,1234.258301,4299962,DOWN
01/12/2017,1317.5,1334,1310.75,1314.969971,1230.953857,1031144,DOWN
04/12/2017,1311,1329.25,1301.469971,1316.180054,1232.086426,1259104,UP
05/12/2017,1315.5,1325.849976,1314.069946,1317.780029,1233.584106,1167914,UP
06/12/2017,1318,1322.5,1306.430054,1316.650024,1232.526489,1407518,DOWN
07/12/2017,1316.150024,1322.969971,1307.5,1308.619995,1225.009766,1326300,DOWN
08/12/2017,1309,1322.5,1298.5,1300.75,1217.642334,1385548,DOWN
11/12/2017,1304.180054,1336.319946,1304.180054,1330.550049,1245.538696,1008002,UP
12/12/2017,1330.5,1331,1303.699951,1306.069946,1222.622314,1882246,DOWN
13/12/2017,1305.699951,1325.719971,1300.5,1314.199951,1230.23291,2961458,UP
14/12/2017,1316,1316,1265.550049,1278.900024,1197.188477,5504150,DOWN
15/12/2017,1281.880005,1292.219971,1268.430054,1272.800049,1191.478149,2718138,DOWN
18/12/2017,1268.5,1294.469971,1247.180054,1290.25,1207.813354,2180664,UP
19/12/2017,1288,1298.900024,1282.349976,1287.650024,1205.379517,1801952,DOWN
20/12/2017,1291,1296.380005,1275.319946,1294.469971,1211.763672,1577570,UP
21/12/2017,1293.5,1304,1290.030029,1297.849976,1214.927734,1293648,UP
22/12/2017,1302,1331.949951,1295.099976,1323.380005,1238.826538,3665664,UP
26/12/2017,1343,1344.880005,1315.800049,1324.719971,1240.081055,2175786,UP
27/12/2017,1324.719971,1329.25,1305.25,1309.949951,1226.254517,739284,DOWN
28/12/2017,1304.400024,1326.75,1302.819946,1313.469971,1229.549805,2605088,UP
29/12/2017,1311.550049,1354.449951,1309.280029,1350.599976,1264.307251,2609542,UP
01/01/2018,1341.150024,1347.400024,1317.5,1322.800049,1238.283569,1351760,DOWN
02/01/2018,1330,1334.800049,1310.099976,1315.599976,1231.543457,1920290,DOWN
03/01/2018,1316,1334.5,1315.599976,1319.319946,1235.025879,1257120,UP
04/01/2018,1325,1331,1320,1328.550049,1243.666382,913082,UP
05/01/2018,1325,1349.75,1325,1344.599976,1258.690918,1153706,UP
08/01/2018,1350,1363.430054,1340.930054,1357.199951,1270.485718,1242220,UP
09/01/2018,1357.5,1360.5,1338.280029,1354.5,1267.958252,2149396,DOWN
10/01/2018,1355.5,1408,1347.319946,1403.300049,1313.640015,3365850,UP
11/01/2018,1405,1410.949951,1391.099976,1395.25,1306.104614,2520744,DOWN
12/01/2018,1402.5,1402.5,1370.280029,1388.180054,1299.486206,3360314,DOWN
15/01/2018,1388.569946,1404,1367.530029,1373.050049,1285.32312,1457214,DOWN
16/01/2018,1378,1430.819946,1375.280029,1425.430054,1334.356201,4267752,UP
17/01/2018,1435,1462.5,1431.069946,1444.469971,1352.17981,4280806,UP
18/01/2018,1448.5,1466.5,1434.030029,1459.099976,1365.875122,2209478,UP
19/01/2018,1465.280029,1491,1451.819946,1479.650024,1385.112061,1820000,UP
22/01/2018,1480.5,1567.349976,1461,1558.199951,1462.101807,4367110,UP
23/01/2018,1557.469971,1571.180054,1545.030029,1551,1455.345703,3239610,DOWN
24/01/2018,1545,1629.530029,1541.319946,1587.300049,1489.407104,5621538,UP
25/01/2018,1587.5,1589.900024,1540.5,1560.530029,1464.288208,3833844,DOWN
29/01/2018,1565.699951,1612.5,1561,1599.430054,1500.789307,3141060,UP
30/01/2018,1590,1601.900024,1571.849976,1576.430054,1479.207886,1574758,DOWN
31/01/2018,1568.5,1575,1549.300049,1556.180054,1460.206299,3043214,DOWN
01/02/2018,1562,1595,1544.400024,1569.300049,1472.517456,2400630,UP
02/02/2018,1560,1595,1551.719971,1576.819946,1479.573486,2456490,UP
05/02/2018,1555,1594,1538.430054,1551.599976,1455.908569,2757742,DOWN
06/02/2018,1505,1538.569946,1492.5,1498.619995,1406.196411,2657306,DOWN
07/02/2018,1513.5,1515.5,1473.719971,1477.530029,1386.407104,2180324,DOWN
08/02/2018,1489.880005,1513.800049,1479.5,1487.099976,1395.386719,2755004,UP
09/02/2018,1475,1497,1448.319946,1485.849976,1394.213989,2102458,DOWN
12/02/2018,1489.150024,1511.680054,1477.780029,1483.650024,1392.149536,1974562,DOWN
14/02/2018,1485,1487.219971,1446.25,1455.900024,1366.111206,2847532,DOWN
15/02/2018,1465.969971,1471.5,1452.550049,1462.930054,1372.707397,2465236,UP
16/02/2018,1461.5,1499.800049,1461.5,1466.530029,1376.085327,2515756,UP
19/02/2018,1472.5,1476.650024,1447.599976,1461.800049,1371.647095,1568224,DOWN
20/02/2018,1464,1492.530029,1463.949951,1472.380005,1381.574707,1889068,UP
21/02/2018,1487,1531.300049,1480.030029,1521.150024,1427.337158,3089228,UP
22/02/2018,1526,1539.5,1511.25,1525.099976,1431.043335,3463010,UP
23/02/2018,1525,1544.5,1496.050049,1537.900024,1443.053833,3362500,UP
26/02/2018,1537.5,1544.969971,1510.599976,1515.849976,1422.36377,1363882,DOWN
27/02/2018,1520.5,1539.280029,1516,1521.180054,1427.36499,1717800,UP
28/02/2018,1517.5,1531.969971,1510.719971,1517.530029,1423.940063,2706864,DOWN
01/03/2018,1524.5,1530.599976,1510,1518.849976,1425.178589,1718124,UP
05/03/2018,1524.5,1556.819946,1516.469971,1552.930054,1457.15686,2858168,UP
06/03/2018,1561,1563.5,1515.069946,1521.400024,1427.571533,1906764,DOWN
07/03/2018,1535,1544.5,1509.25,1513.719971,1420.364868,1917772,DOWN
08/03/2018,1527.449951,1527.449951,1493.75,1501.969971,1409.339722,1951826,DOWN
09/03/2018,1502.5,1531.599976,1488.599976,1517.050049,1423.489868,1872436,UP
12/03/2018,1521.5,1541.949951,1517.75,1526.069946,1431.953613,2091340,UP
13/03/2018,1462.449951,1469.849976,1436,1443.400024,1354.381958,88067154,DOWN
14/03/2018,1446.469971,1461.530029,1437.530029,1443.449951,1354.428711,3668668,UP
15/03/2018,1447.5,1451.280029,1427.800049,1434.849976,1346.359253,2348906,DOWN
16/03/2018,1434.400024,1436,1402.5,1412.849976,1325.716064,7197482,DOWN
19/03/2018,1414.5,1424,1410,1415.5,1328.202515,3489940,UP
20/03/2018,1410,1436.599976,1409.5,1432.430054,1344.088501,4024984,UP
21/03/2018,1436.25,1442.150024,1425,1428.380005,1340.288208,3907678,DOWN
22/03/2018,1429.969971,1437.969971,1411.280029,1415.680054,1328.371582,2326094,DOWN
23/03/2018,1401,1417.050049,1399.030029,1409.069946,1322.168945,3654122,DOWN
26/03/2018,1409.5,1413.699951,1390.780029,1408.5,1321.634277,2964210,DOWN
27/03/2018,1412.5,1431.5,1411.530029,1423.849976,1336.037598,2494574,UP
28/03/2018,1417.949951,1437.5,1412.5,1424.569946,1336.713013,6865654,UP
02/04/2018,1420,1457,1420,1454.819946,1365.097656,1662988,UP
03/04/2018,1446.050049,1464.949951,1446.050049,1455.619995,1365.848145,1937290,UP
04/04/2018,1464.719971,1467,1446,1455.449951,1365.688599,2841820,DOWN
05/04/2018,1463.280029,1481.880005,1460.180054,1478.969971,1387.758057,1809424,UP
06/04/2018,1477,1480,1463.280029,1475.150024,1384.17395,1129018,DOWN
09/04/2018,1469.849976,1481.75,1457.5,1461.949951,1371.78772,1235866,DOWN
10/04/2018,1462.849976,1478.619995,1462.849976,1468.800049,1378.215332,1184532,UP
11/04/2018,1475.300049,1512.5,1472.800049,1507.069946,1414.125366,3124416,UP
12/04/2018,1505,1575,1503.969971,1569.619995,1472.817383,6114360,UP
13/04/2018,1575,1620.400024,1566.050049,1576.650024,1479.414063,8179118,UP
16/04/2018,1558,1599.969971,1555.380005,1593.819946,1495.525146,6270274,UP
17/04/2018,1593.819946,1597.469971,1573.599976,1583.300049,1485.653809,3301724,DOWN
18/04/2018,1583,1596.719971,1572.930054,1579.550049,1482.13501,2433066,DOWN
19/04/2018,1589.949951,1608.599976,1582.880005,1595.569946,1497.166992,4820952,UP
20/04/2018,1625,1711.180054,1620,1701.219971,1596.301392,18465662,UP
23/04/2018,1712,1778.949951,1694.780029,1704.319946,1599.210327,15185910,UP
24/04/2018,1705,1721.569946,1671.25,1692.819946,1588.419434,8314336,DOWN
25/04/2018,1692.5,1741.5,1682.530029,1735.119995,1628.110718,8196574,UP
26/04/2018,1733.5,1780,1733.5,1769.619995,1660.483032,12135034,UP
27/04/2018,1762.5,1772,1710,1725.969971,1619.525146,4501330,DOWN
30/04/2018,1725.969971,1774.5,1718.800049,1766.050049,1657.133179,3458558,UP
02/05/2018,1765.25,1766.099976,1735.650024,1749.880005,1641.960327,3158046,DOWN
03/05/2018,1754.900024,1763,1735.199951,1740.930054,1633.562378,3761550,DOWN
04/05/2018,1746,1748.5,1735,1740.380005,1633.046387,2347244,DOWN
07/05/2018,1745,1745,1705.449951,1710.469971,1604.981079,3484426,DOWN
08/05/2018,1717.349976,1743.25,1698.349976,1720.599976,1614.486328,2992820,UP
09/05/2018,1720.099976,1747.380005,1720.099976,1744.650024,1637.053101,2615050,UP
10/05/2018,1751.469971,1755.569946,1720.099976,1725.619995,1619.196777,3858678,DOWN
11/05/2018,1727.099976,1742.5,1721.25,1728.469971,1621.87085,2627876,UP
14/05/2018,1728.5,1735.5,1705.400024,1716.780029,1610.901733,2433894,DOWN
15/05/2018,1725,1747.900024,1716.849976,1741.199951,1633.815918,1952890,UP
16/05/2018,1739.969971,1754.5,1737.619995,1746.949951,1639.211182,1648450,UP
17/05/2018,1756.469971,1766.569946,1738,1745.900024,1638.225952,2968048,DOWN
18/05/2018,1740.400024,1758.849976,1729,1751.030029,1643.039429,1874996,UP
21/05/2018,1764.349976,1796,1759.030029,1778.380005,1668.702759,3446178,UP
22/05/2018,1779,1787.469971,1746.849976,1754.449951,1646.248413,1857416,DOWN
23/05/2018,1762.5,1772.5,1740.5,1747.550049,1639.774048,1507298,DOWN
24/05/2018,1755,1807.5,1751.180054,1801.849976,1690.725342,2962316,UP
25/05/2018,1812.5,1837.400024,1786.280029,1792.900024,1682.327271,3769772,DOWN
28/05/2018,1808.25,1808.25,1743,1751.030029,1643.039429,3716798,DOWN
29/05/2018,1764.949951,1772,1744,1761.75,1653.098267,3525312,UP
30/05/2018,1754.530029,1766.5,1741.25,1757.050049,1648.688477,3779106,DOWN
31/05/2018,1734,1759.050049,1726.099976,1741.050049,1647.269043,5049371,DOWN
01/06/2018,1754,1757.5,1716.300049,1732.449951,1639.13208,1603856,DOWN
04/06/2018,1745,1749,1712.599976,1744.25,1650.296631,1681483,UP
05/06/2018,1744,1751.900024,1711.150024,1721.599976,1628.866455,2449568,DOWN
06/06/2018,1723,1734.900024,1715.199951,1725.75,1632.793213,2236512,UP
07/06/2018,1725,1749,1723.800049,1735.550049,1642.065552,2414762,UP
08/06/2018,1735,1757.300049,1735,1747.099976,1652.993164,2582138,UP
11/06/2018,1747.099976,1763,1743,1749.699951,1655.453125,2179378,UP
12/06/2018,1757,1785,1753,1781,1685.067139,4608875,UP
13/06/2018,1816,1831.650024,1798,1824.099976,1725.845459,5370983,UP
14/06/2018,1830,1832.300049,1784,1787.550049,1691.264282,3819998,DOWN
15/06/2018,1800,1847.099976,1788.599976,1840.050049,1740.936523,9183574,UP
18/06/2018,1867.949951,1867.949951,1822.150024,1829,1730.481567,4674987,DOWN
19/06/2018,1822.150024,1839,1821,1824.5,1726.223999,3245034,DOWN
20/06/2018,1832,1836.300049,1818.599976,1822.449951,1724.284546,3107695,DOWN
21/06/2018,1832,1832,1817.599976,1819.349976,1721.351318,2910659,DOWN
22/06/2018,1827,1827,1799.550049,1809.800049,1712.315918,2949458,DOWN
25/06/2018,1811.900024,1822.349976,1806,1819.25,1721.256958,2083217,UP
26/06/2018,1823,1861,1821,1852,1752.242676,4679712,UP
27/06/2018,1860,1885.150024,1851.25,1858,1757.919556,4081208,UP
28/06/2018,1865,1871,1826.300049,1842.699951,1743.443848,4888125,DOWN
29/06/2018,1844.900024,1867.400024,1842.300049,1847.75,1748.221802,3506276,UP
02/07/2018,1852,1857.800049,1841.099976,1851.349976,1751.627808,2650290,UP
03/07/2018,1859.949951,1879.900024,1857.050049,1874.050049,1773.105225,3242233,UP
04/07/2018,1879.900024,1879.900024,1857.150024,1866.150024,1765.630493,2700614,DOWN
05/07/2018,1873,1887.5,1862.099976,1880.300049,1779.018311,2472571,UP
06/07/2018,1882.849976,1921,1881.650024,1912.949951,1809.909424,3713781,UP
09/07/2018,1924,1924.400024,1876.5,1883,1781.572998,6151747,DOWN
10/07/2018,1898,1898.900024,1870.75,1875.099976,1774.098389,5303302,DOWN
11/07/2018,1900,1998,1894.150024,1979.900024,1873.25354,22903802,UP
12/07/2018,1984,1990.900024,1960.5,1971.349976,1865.163818,6921701,DOWN
13/07/2018,1975,1997.900024,1974,1981.099976,1874.388672,4148185,UP
16/07/2018,1990,1996,1977.449951,1989.199951,1882.05249,2582159,UP
17/07/2018,1989,2009,1981,2002.150024,1898.121826,3315492,UP
18/07/2018,2005,2011.699951,1993.050049,2000.25,1896.320801,2013869,DOWN
19/07/2018,2002.099976,2010.449951,1970,1981.400024,1878.449951,1746318,DOWN
20/07/2018,1984.900024,2000,1984,1996.599976,1892.860229,1934995,UP
23/07/2018,2001,2009.949951,1986,2005.650024,1901.440063,2086201,UP
24/07/2018,2015,2015,1984.150024,1999,1895.13562,2038423,DOWN
25/07/2018,2001.900024,2002,1968.400024,1981.5,1878.5448,1535492,DOWN
26/07/2018,1974.949951,1985,1955.099976,1964.699951,1862.617676,3503036,DOWN
27/07/2018,1960.849976,1964.650024,1940.300049,1943.75,1842.75647,2033977,DOWN
