Date,std_5,std_10,std_15,ma_10,ma_15,ma_20,ma_25,pct_3,pct_6,pct_9,vma_4,co,target
2014-03-13,4.414311377597995,7.174695393134086,13.340404201839725,245.4550003051758,242.3559997558594,232.0254997253418,223.75679992675782,-0.003666050185376468,-0.0590987674023461,-0.027083790782499118,8132225.0,-6.0,0
2014-03-14,4.086220489426775,8.521416848343737,10.412115571688469,244.0710006713867,243.7806660970052,233.59249954223634,225.86039978027344,-0.013798834841544316,-0.08888770740207974,-0.07925212983468777,8272625.0,-4.3199920654296875,1
2014-03-17,4.027521237757231,8.729022855024926,8.07656791005906,242.41300048828126,244.86933288574218,235.37999954223633,227.75839965820313,-0.030970360147881237,-0.04924865240660026,-0.08330189039319702,7548250.0,-0.9700012207031534,1
2014-03-18,4.341673806738875,7.564974027523622,8.11757625454474,240.93300018310546,244.3386657714844,237.19699935913087,229.49759948730468,0.01025087503938249,0.006584824854006022,-0.04884789236296361,6670225.0,3.089996337890625,0
2014-03-19,3.4839502274909635,6.456558261575669,8.01831939383372,239.2509994506836,243.19466552734374,239.30699920654297,231.06639953613282,0.02143453963151165,0.007635704789967335,-0.06745316777056809,6378975.0,-5.550003051757784,0
2014-03-20,3.289643114395282,4.398631822944113,7.840770787762811,237.4479995727539,242.0193328857422,240.5539993286133,232.64999938964843,0.004459247556109602,-0.026511112591771635,-0.044789404850490655,5261025.0,-1.25,0
2014-03-21,4.004017216223676,3.9524955526907783,8.486892320357008,235.71599884033202,240.95799967447917,241.51849899291992,233.82039916992187,-0.04706724562286213,-0.03681637058347964,-0.04048242076885611,5837100.0,-7.130004882812472,0
2014-03-24,7.705058919297499,6.125192815046949,9.587027258985268,233.8489990234375,238.93199971516927,241.64449920654297,234.69799926757813,-0.06766708190460047,-0.04623254227308882,-0.06003137711463313,7108725.0,-9.580001831054688,1
2014-03-25,7.557376923614954,7.4358908374271335,9.624204053381849,232.45199890136718,236.63866678873697,240.2664993286133,235.3675994873047,-0.06249741694665978,-0.058038169390550176,-0.08900852953843141,7807250.0,-3.6999969482421875,0
2014-03-26,8.526148797294896,8.909971730624346,10.33605792662029,229.5989990234375,233.99200032552082,238.26449966430664,236.14039978027344,-0.07080267932028395,-0.11786992494314608,-0.10761904990376359,8579600.0,-8.989990234375,0
2014-03-27,8.19616812584042,10.805900887093296,11.049564109004699,226.5520004272461,230.95066731770834,236.00350036621094,236.03440002441405,-0.059189614474132735,-0.1268566963787332,-0.10542215674722155,8899300.0,-5.04998779296875,1
2014-03-28,5.607534668136581,11.537003109481228,11.16547928175398,224.69199981689454,228.69466654459634,234.38150024414062,236.14519958496095,-0.03605753909771303,-0.09855495604437281,-0.09409570848826321,8488300.0,-0.4300079345703125,0
2014-03-31,5.15564443929038,12.065928486240773,11.924463986761088,222.13899993896484,226.66866658528645,232.27600021362304,235.77719970703126,-0.020583765920073716,-0.09138644524035766,-0.1384536908632198,8616950.0,-8.050003051757812,1
2014-04-01,3.8574376267920165,10.345853724827968,11.965899992942134,219.83200073242188,225.50599975585936,230.38250045776368,234.53599975585936,0.04677320926326212,-0.012416405210870618,-0.08008348711547109,8732975.0,7.949996948242216,1
2014-04-02,9.306376223292256,9.506510255966374,11.223680790335866,219.2770004272461,224.75933227539062,229.26399993896484,233.62759948730468,0.0838057281545862,0.04774818905687317,-0.01474922788978661,9054625.0,10.289993286132812,0
2014-04-03,9.046300384453636,8.147391303901495,10.636770215729182,218.32599945068358,223.93333231608074,227.88699951171876,232.54199951171876,0.08102997683982527,0.06044621091975155,-0.010356468400532393,9364350.0,-4.900009155273409,0
2014-04-04,9.070958535314974,7.417902219256101,10.849664861019882,216.65999908447264,222.68399861653646,226.18799896240233,231.23879943847658,-0.01827260751133597,0.028500601751926147,-0.030689012722206588,10105750.0,-13.779998779296932,0
2014-04-07,9.338447315522963,7.820518859189837,11.03139982773897,215.3949996948242,220.9199991861979,224.62199935913085,229.51719970703124,-0.10185641041617743,-0.018050682261591233,-0.054108221359304265,10726775.0,1.7100067138671875,1
2014-04-08,9.423596347540636,7.619541940864726,9.73815731685341,214.89700012207032,219.28133341471354,223.67449951171875,227.9420001220703,-0.042360932933042106,0.03866904390678316,0.018085277986709447,9753525.0,5.410003662109375,1
2014-04-09,6.603584207213474,7.610824242876513,8.59877142618183,215.29399871826172,218.02066650390626,222.4464988708496,226.51279968261719,0.022891065984736114,0.004618458473400144,0.05139166773666226,8312075.0,0.16999816894528408,0
2014-04-10,5.354951413177444,8.028119417336358,7.920439987428398,214.98099822998046,215.97266642252603,220.7664993286133,224.5627996826172,-0.01364464900768747,-0.1155010594238649,-0.031695331269278704,7278550.0,-12.6300048828125,0
2014-04-11,6.235632717846731,8.764337841134124,7.644029815827565,214.12199859619142,214.29866638183594,219.40699920654296,222.86559936523437,-0.053913984080438904,-0.09627491701348101,-0.015244940173655741,7081475.0,3.169998168945284,0
2014-04-14,8.146297191832405,10.03019381995623,8.509588574082583,213.08599853515625,212.82666625976563,217.61249923706055,221.23559936523438,-0.0886588120612013,-0.06576774607646518,-0.08404035358780115,7284900.0,-9.510009765624943,0
2014-04-15,8.690272922599386,11.570556725117921,9.512164698323534,210.77999877929688,211.05799967447916,215.30599975585938,219.61559936523437,-0.05103171588681554,-0.06467636489450301,-0.16653277531068045,9410250.0,-5.179992675781307,1
2014-04-16,4.277952202944039,9.793591008879142,9.975279281422003,207.66199951171876,210.1346659342448,213.46949996948243,217.92039916992186,-0.02220721604777054,-0.07612120012820944,-0.11848213306125155,9407925.0,2.110000610351591,0
2014-04-17,3.520619337218387,7.924809099517918,10.433031625233657,204.93399963378906,209.52133178710938,211.62999954223633,216.33359924316406,0.0007429116799678726,-0.08791590038123342,-0.06502483439649731,8622825.0,-1.490005493164091,1
2014-04-21,3.7443527808992156,7.49915927830198,10.48105926969982,204.1490005493164,208.98866577148436,210.40449981689454,215.26999938964843,0.053441456589379155,0.002409740702563612,-0.011234908305123859,8011625.0,7.3000030517578125,1
2014-04-22,9.59097820800727,8.7711424637875,10.769905538562048,205.26100006103516,209.66799926757812,210.3279998779297,214.65639953613282,0.09639687324990487,0.07418965720213433,0.020275673121695426,7047975.0,12.279998779296847,0
2014-04-23,8.296100635578018,8.098313289409601,10.582980012960554,204.51399993896487,209.0693328857422,209.70550003051758,213.37440002441406,0.05265884600160253,0.053401757681570405,-0.03525705437963089,7071325.0,-8.339996337890597,0
2014-04-24,7.452116049781246,6.984558145941986,8.805835221712517,203.6070007324219,207.5740000406901,209.45049972534179,212.2552001953125,0.020436730510230317,0.07387818709960947,0.02284647121279393,6963425.0,-2.9499969482421307,0
2014-04-25,6.935927845819278,7.078512345857102,7.483181979997552,203.17300109863282,205.87066752115885,209.07699966430664,210.85280029296874,-0.0878707605268998,0.008526112723005075,-0.013681103324765465,7398050.0,-2.1499938964844034,0
2014-04-28,8.05430644065754,7.2230027847895375,7.488855523510631,202.64600067138673,204.95600077311198,208.38399963378907,209.63760009765625,-0.045865666338445576,0.006793179663156956,0.007536091343124829,6707375.0,-1.490005493164034,1
2014-04-29,4.64901509200744,7.143442283741824,7.475773108926607,203.52900085449218,204.91600036621094,208.30749969482423,209.10760009765625,-0.0028749693108776064,0.01756176119935271,0.07100321778873186,6328250.0,8.709991455078125,1
2014-04-30,4.628944788739731,6.378854670208087,6.950173874180855,204.9270004272461,204.411333211263,207.85349960327147,208.60559997558593,0.04034836491462557,-0.047522395612274226,0.04887447763763064,6064600.0,4.289993286132841,0
2014-05-01,4.603584596232495,6.080907702111578,6.123274448038583,205.78899993896485,203.7980000813802,206.7254997253418,208.3963995361328,0.046283796101259767,0.00041812976281419,0.05307697576441672,5675400.0,0.6499938964843466,1
2014-05-02,4.659704510208098,5.615945143097233,6.393854345677349,207.06800079345703,204.24600016276042,206.00100021362306,208.53999938964844,0.0192265240264734,0.016351554715595795,0.03678828522582611,4936600.0,2.30999755859375,1
2014-05-05,3.9878229663716125,6.26025130479695,7.141511682169933,208.29100036621094,205.10133361816406,206.22000045776366,208.709599609375,0.041564446676439215,0.08191281159106478,-0.005957948935835011,4778575.0,7.130004882812557,0
2014-05-06,3.920725814655804,5.096099811814938,6.886705459798998,207.15500030517578,205.71400044759113,206.20800018310547,208.6627996826172,-0.0007387099046798351,0.04554508619657993,-0.0003205801418656451,5077600.0,-9.320007324218722,0
2014-05-07,5.576806145408678,5.398805057661793,6.21055457244209,206.49100036621093,206.21000061035156,205.50250015258788,208.03799987792968,-0.04465569149252724,-0.025429167466053837,-0.028304136776931443,6262450.0,-8.289993286132841,0
2014-05-08,14.702686007266417,10.291541368007117,9.351764912430939,203.56399993896486,204.84200032552084,203.58550033569335,205.97,-0.18471846745505405,-0.14315402077861483,-0.10280565586398926,10254900.0,-3.410003662109375,1
2014-05-09,16.318022477578662,12.303425268372798,10.929545221554736,201.80499877929688,203.7846669514974,202.48899993896484,204.24440002441406,-0.1210958024840324,-0.12183451238871223,-0.07555071628745247,11091950.0,2.3999938964844034,1
2014-05-12,12.673607365474249,13.44108586431849,11.986559736013554,200.4209991455078,202.47066650390624,201.53349990844725,203.1420001220703,-0.07926430341874569,-0.12391999491127292,-0.10469347088479952,11433350.0,0.8000030517578125,1
2014-05-13,8.855913864635417,13.584821600777705,11.487625900015942,198.74499969482423,200.5720001220703,201.1370002746582,202.44760009765625,0.06350147720247024,-0.12121699025258381,-0.0796525435761446,10662825.0,6.400009155273381,1
2014-05-14,5.161798802674981,13.389406162816481,11.561694139833685,197.01799926757812,199.41399943033855,200.9724998474121,201.45399963378907,0.04537059480347616,-0.07572520768055624,-0.07646391758523607,7000350.0,1.6699981689453125,0
2014-05-15,3.646115847827739,13.05176098845093,11.626593189541799,195.10399932861327,198.12933247884115,200.44649963378907,200.32039978027345,0.021498252355565683,-0.05776605106318,-0.10242174255570724,6386650.0,-1.3899993896483807,1
2014-05-16,2.709640254396868,11.824757860013902,11.735480987742955,193.16899871826172,197.57666524251303,200.11849975585938,199.81519958496094,0.007517972851912247,0.07101945005438248,-0.11369901740067156,5758000.0,2.610000610351534,1
2014-05-19,2.831241073820233,8.662618836038382,11.738367649452405,191.11699829101562,197.41533203125,199.7039993286133,199.50759948730467,0.02874693940022166,0.07411753420369782,-0.04697826828033458,5126625.0,5.369995117187528,0
2014-05-20,3.17848709316779,6.809075644293597,11.446097807402726,189.91899871826172,196.64066569010416,198.53699951171876,199.39599975585938,0.03536766478755271,0.056865917143118394,-0.02239838627562729,5161475.0,-1.6399993896484375,1
2014-05-21,4.2067295720110796,6.472871542973801,11.054346573223059,189.72899780273437,196.07799886067707,198.10999908447266,199.6175994873047,0.04086853736756613,0.048386510219478374,0.11188798742194861,4972725.0,3.2700042724609375,1
2014-05-22,5.009216654439198,6.777756110855367,10.862599257348068,192.35799865722657,195.88799947102865,197.96099929809571,199.84839965820314,0.04444550882231901,0.07319244822254067,0.11856304302601683,5404425.0,4.529998779296903,1
2014-05-23,5.314155868032338,7.242125269683077,10.541243101028126,194.86199951171875,195.64733276367187,198.3334991455078,200.21559997558595,0.06028602001181427,0.09565368479936698,0.11715193715493266,5263200.0,2.7700042724609375,1
2014-05-27,6.417835495898119,7.990789465106053,9.884072954988278,197.5509994506836,195.3106658935547,198.9859992980957,200.5027996826172,0.05958659247677356,0.10045512984433969,0.10797310269625193,5211950.0,3.0399932861328125,0
2014-05-28,4.80586010830893,8.437600071681208,10.165644931925574,199.55899963378906,195.50799967447918,199.15199966430663,200.16679992675782,0.026122356603717867,0.07056786542603688,0.09931480482625854,5264375.0,0.22000122070318184,0
2014-05-29,2.7097734811880096,8.409131666306749,10.771652170427464,201.52100067138673,196.10066630045574,199.2694999694824,200.25679992675782,0.014310573553783401,0.07459659356559767,0.10996425835315038,4633875.0,-0.3300018310546591,0
2014-05-30,1.812543824736486,7.237812445206454,9.989937420649888,203.43900146484376,198.0460001627604,199.27150039672853,200.2532000732422,-0.017987810715427432,0.041598781761346126,0.08246731912891225,5027450.0,-2.5299987792969034,0
2014-06-02,2.7195455684316263,5.9131377113106565,9.097453908754014,204.75300140380858,199.54200032552083,198.96100006103515,200.44719970703125,-0.026524472557084566,-0.0004021159533666996,0.044043392868952314,4859200.0,-2.6300048828125,1
2014-06-03,2.713454662278216,5.075451048911073,8.190856344515536,205.63800201416015,200.8933339436849,198.37750015258788,200.70440002441407,-0.02535199822028833,-0.011041424666504929,0.04924459534530934,4450625.0,1.449996948242159,0
2014-06-04,2.6185068633432076,3.6534897456244813,7.657375154368546,206.5070022583008,201.8153340657552,198.21300048828124,200.5872003173828,-0.018239002918899017,-0.03622681363432645,0.02335977884244711,4384350.0,-0.36000061035150566,1
2014-06-05,1.598326225287077,2.6860702175204363,7.0899549009766485,207.252001953125,202.90066731770833,198.4904998779297,200.54760009765624,0.01080233414244769,-0.015722138414636877,0.01040021818908099,4002725.0,2.4299926757812784,1
2014-06-06,1.7345431787900512,2.5618721515819707,5.983050817879642,207.58100128173828,204.20600077311198,199.96949996948243,200.5652001953125,0.015768111666095264,-0.009583886554193066,0.004726686999590335,3604150.0,-1.5800018310546875,0
2014-06-09,1.6630872274178652,2.661477993907055,4.853936577553074,207.3820007324219,205.12266743977864,201.12200012207032,200.3411999511719,0.006664825544512087,-0.01157417737438693,-0.02956198808981436,3340375.0,-2.639999389648466,0
2014-06-10,2.3187958799581248,2.6572224246920437,4.256567577941355,206.45600128173828,205.5366678873698,202.00350036621094,199.76880004882813,-0.022261252712072466,-0.011458918569624776,-0.03798339112670934,3362200.0,-2.1299896240234375,1
2014-06-11,2.2583927448371655,2.3533355186132447,3.211582743216543,205.87900085449218,206.14800109863282,202.71900024414063,199.65640014648437,-0.01767287018689978,-0.001904758520804517,-0.027256756741092847,3342925.0,2.970001220703125,0
2014-06-12,2.213802077852752,1.8819125715728289,2.7430232162681962,205.20700073242188,206.4193349202474,203.3640007019043,199.74320007324218,-0.008580239345140961,-0.0019154138006288735,-0.02015441671952789,4072900.0,-1.5800018310546875,1
2014-06-13,1.5888429720267487,1.7189944841939182,2.709913378919666,205.0720001220703,206.52200113932292,204.25550079345703,200.85640014648436,0.020329674525514263,-0.0019315781865582027,0.008870755955889487,4257550.0,1.6399993896484375,1
2014-06-16,9.260956490900455,6.399207680698658,5.407703043017289,207.06300048828126,207.6760009765625,205.90800094604492,202.550400390625,0.09772435882394592,0.08005148863704614,0.0958196003031414,6690475.0,17.850006103515625,1
2014-06-17,13.065348660768636,9.989420389459536,8.207449553110896,209.73600006103516,209.01666768391928,207.68700103759767,204.430400390625,0.1338027516390945,0.12522251229395354,0.13188733783846562,9022325.0,7.559997558593722,0
2014-06-18,12.79912958480666,11.124466858604569,9.450281552052267,212.0489990234375,210.14200032552083,209.27800064086915,205.9088000488281,0.09991354958362886,0.12024322410914312,0.09798197139707066,9258950.0,-4.3800048828125,1
2014-06-19,9.889557898010231,11.978737204473697,10.492235492674038,214.13799896240235,211.31199951171874,210.69500045776368,207.39559997558592,0.014742205289108301,0.11246656411305422,0.09479369392615444,10571150.0,-1.0900115966796875,1
2014-06-20,2.654520075812117,12.687162638712161,11.436210389411817,216.27999877929688,212.76666564941405,211.93050003051758,209.03559997558594,-0.008788015474374133,0.12501473616472036,0.1164344968195794,8485525.0,1.0699920654297443,1
2014-06-23,4.060959672079525,13.60144928749415,12.799017292340087,219.47099914550782,214.9346659342448,213.42649993896484,210.8620001220703,0.044085179585251266,0.14399872916888012,0.1643284036943944,7107075.0,7.710006713867159,0
2014-06-24,4.128057113415746,12.687275249590558,13.232585796072513,222.49099884033203,216.7719991048177,214.47350006103517,212.31840026855468,0.021238058258641557,0.03598026354774986,0.13370462237169578,7391000.0,-6.470001220703125,1
2014-06-25,4.2355276100796315,11.672245393881758,13.68161569089129,225.73299865722657,218.96533203125,215.80599975585938,213.9820001220703,0.032217747419606146,0.023429731945232013,0.1572324835843265,6643125.0,3.839996337890625,0
2014-06-26,3.2531005966351194,8.98888126443117,13.879171945737259,228.94099884033204,220.87866617838543,217.07399978637696,215.42800048828124,-0.00646096625678505,0.037624213328466216,0.13753776291209507,6697500.0,-1.569992065429716,1
2014-06-27,2.435749366081984,4.897409579204046,14.14788615866775,232.2049987792969,222.93799947102863,218.63849945068358,216.7952001953125,0.028122052350257554,0.04936011060889911,0.06410231589800741,6158475.0,4.369995117187472,1
2014-06-30,2.9862534328879398,4.6667661101870355,13.89807221739719,233.7499984741211,225.25466613769532,220.40649948120117,218.10559997558593,0.013423384868301969,0.045641132287908115,0.03685311681353398,5346650.0,0.5099945068359091,0
2014-07-01,1.9341587350091198,4.953591625791925,12.798350069955172,234.55499877929688,227.74933268229168,222.145499420166,219.2320001220703,0.01745262464499653,0.010991658388211478,0.055076837973462744,4980275.0,-2.7400054931640625,0
2014-07-02,4.472560598597105,4.610319694741155,11.060007221440458,234.78599853515624,229.4133321126302,223.41749877929686,219.999599609375,-0.04015836171094367,-0.012036309360686115,0.009201748897955442,5706775.0,-11.230010986328097,0
2014-07-03,5.6387715785049215,4.381596076087872,8.442914929385065,234.93199920654297,231.1286651611328,224.53499908447264,220.75999938964844,-0.0451259331581364,-0.03170254828983443,0.0005151991297717151,5589700.0,-2.0399932861328125,0
2014-07-07,7.5118917543788095,5.676930486247451,5.616155647267551,234.23899993896484,232.21133219401042,225.25949935913087,221.35559936523438,-0.07245553041385555,-0.05500290576885902,-0.06146387202564407,5855975.0,-4.839996337890653,0
2014-07-08,7.893395300666517,7.290157734701344,6.2931081086603236,232.42400054931642,231.84199930826824,225.9474998474121,221.93039978027343,-0.04565363623827556,-0.08581199794921923,-0.05768994559896168,6731000.0,0.4200134277343466,1
2014-07-09,4.517276871173564,7.867549453686464,6.690060671199807,231.4800003051758,231.26799926757812,226.9854995727539,222.65519958496094,-0.026655803839238046,-0.07178173699737445,-0.05835835212907248,5753000.0,1.7899932861328125,0
2014-07-10,4.083751378010038,8.445358363747983,7.29436093291502,229.73700103759765,230.75733337402343,227.7349998474121,223.27399963378906,-0.014049023752421563,-0.08650455416627711,-0.06905192952128059,5677300.0,2.2800140380859375,0
2014-07-11,2.2338121133236264,8.892844427454897,7.970172575829991,227.99000091552733,230.11333414713542,228.4654998779297,223.7232000732422,-0.003986141300740487,-0.04963977753901605,-0.08979813924995972,5029450.0,-2.479995727539091,1
2014-07-14,3.558918042993249,7.997127686777209,8.018511147777549,226.75400085449218,229.92066752115886,229.47949981689453,224.46440002441406,0.01708900785441081,-0.009566795984827237,-0.054692729142963636,4871200.0,6.709991455078097,0
2014-07-15,3.4861660574224844,6.733499604764688,8.163751546016433,224.70600128173828,228.74466756184896,229.22799987792968,225.0352001953125,0.0018209974791817407,-0.012228026273239823,-0.08468355668709537,5271975.0,-7.149993896484347,0
2014-07-16,3.765243201681784,4.5787757858058695,8.60842596796744,222.45000152587892,227.7220011393229,228.50250015258788,225.62960021972657,-0.003139696198893649,-0.007125837499634136,-0.0527794737379097,5067125.0,-4.660003662109403,0
2014-07-17,4.357542201108888,4.3459423452897585,8.760551251457715,221.04700164794923,226.28933410644532,227.91650009155273,226.06679992675782,-0.05053282478113352,-0.033443816926722714,-0.06009962076596076,5403900.0,-0.7600097656249432,1
2014-07-18,4.302106268132477,3.252882368842215,8.497457889912562,220.1240020751953,225.25066731770832,227.52800064086915,226.72679992675782,0.0023228168560150975,0.004143814335196838,-0.009905209417224725,4666525.0,4.070007324218722,1
2014-07-21,2.181514257481459,3.1362308161415626,7.650965761564496,219.91200103759766,224.01600036621093,227.07550048828125,227.2915997314453,0.01570722012073611,0.01256752392184246,0.008581382621101974,4192450.0,3.2899932861328125,0
2014-07-22,2.181514257481459,3.125144515931646,6.289606513240542,219.96300048828124,222.65066731770833,226.19350051879883,227.09039978027343,0.019458975040462234,-0.03107384974067129,-0.01398484188626048,3863825.0,-2.6100006103515625,1
2014-07-23,2.6005957936765824,3.0670403496029395,4.1636199630859165,219.90600128173827,221.5020009358724,225.69300079345703,226.7232000732422,0.01126304795676114,0.013585864812776238,0.015406862291957979,3472300.0,2.480010986328125,1
2014-07-24,1.7019324107314238,3.266037120379593,3.6024573989988844,220.31399993896486,221.10933430989584,225.02550048828124,226.58,0.013618934674351046,0.029326154795087156,0.026186458596193507,3220250.0,0.2899932861328125,1
2014-07-25,1.806165730332738,3.3145365567879526,2.919410936767008,220.85800018310547,220.7306681315104,224.42400054931642,226.41120056152343,0.018106114879182345,0.03756508991964458,-0.012967734861488944,3036475.0,0.850006103515625,1
2014-07-28,1.980240877708737,2.9831100765676624,3.0707230586006977,220.6700012207031,220.87466837565105,223.71200103759764,226.22040100097655,0.010444615073562646,0.021707663030323787,0.024030479886338885,3982550.0,0.57000732421875,1
2014-07-29,1.0373169734191547,3.2453295084990668,3.201591705573623,221.21300048828124,221.27066752115886,222.95950088500976,225.73200073242188,0.006570420329637283,0.02018935500398833,0.03589657512472444,4057325.0,-1.600006103515625,1
2014-07-30,2.203829697673379,3.71080637336306,3.7466547223729574,222.38899993896484,221.6613342285156,222.41950073242188,225.5888006591797,0.02381317552330664,0.041919290402488985,0.06137826544295122,4477900.0,7.0,0
2014-07-31,2.2503815788428763,2.7823543629585985,3.7165677050014025,223.1790008544922,221.917333984375,222.1130012512207,225.04520080566405,-0.006327954355768384,0.004116660717794263,0.015379708674555403,5643400.0,-5.959991455078153,1
2014-08-01,4.042936214998626,3.9995319557534352,4.571950291833185,224.50400085449218,222.92666727701823,222.31400146484376,224.95200073242188,0.03747544199237951,0.04404586232201679,0.05766479699636784,6988775.0,7.180007934570256,1
2014-08-04,6.2058005185227465,5.699641500319488,6.048838040109385,226.302001953125,223.71466776529948,223.10700149536132,224.93040100097656,0.04260452821516192,0.06641770373846856,0.0845238186176509,7633100.0,4.139999389648409,0
2014-08-05,6.522458907232391,6.324349240921145,7.018415112001689,228.19300231933593,224.97533467610677,224.0780014038086,224.86760131835936,0.06702879774226411,0.06070084338649573,0.07114545846005838,7748300.0,1.020004272460966,1
2014-08-06,9.316893645925795,8.74050496832945,9.00425112751245,230.83700103759764,227.09333394368488,225.37150115966796,225.2360009765625,0.06615570349339639,0.1036311454857759,0.11020156581541318,8123350.0,10.029998779296847,1
2014-08-07,8.001689493499754,10.622936267727413,10.512038171529095,233.7220016479492,229.55933430989583,227.01800079345702,226.15440124511719,0.05754911230092841,0.10015364051609033,0.12396681603939697,7019125.0,2.2700042724609375,0
